Value	Percentile
1.15703726950327e-43	0
2.03523323916081e-38	0.0204081632653061
1.99115077307671e-11	0.0408163265306122
5.45859677430681e-10	0.0612244897959184
1.29328994457421e-09	0.0816326530612245
3.58072584015133e-08	0.102040816326531
5.49186753893076e-08	0.122448979591837
1.1569130071658e-06	0.142857142857143
1.48659679660841e-06	0.163265306122449
2.91648614888184e-06	0.183673469387755
1.9936098995532e-05	0.204081632653061
3.29534197693084e-05	0.224489795918367
0.000240869647648922	0.244897959183673
0.000313898895099732	0.26530612244898
0.00111788060258146	0.285714285714286
0.00151760366585621	0.306122448979592
0.00256847260787791	0.326530612244898
0.00330172271647962	0.346938775510204
0.00393794278258042	0.36734693877551
0.0100955653890634	0.387755102040816
0.0133072942961426	0.408163265306122
0.0144738179174934	0.428571428571429
0.0238013067105297	0.448979591836735
0.0326940665744475	0.469387755102041
0.0366909233985473	0.489795918367347
0.0412239772131333	0.510204081632653
0.0465758789502088	0.530612244897959
0.0939226519337017	0.551020408163265
0.124822695035461	0.571428571428571
0.149812734082397	0.591836734693878
0.173207036535859	0.612244897959184
0.267983074753174	0.63265306122449
0.284153005464481	0.653061224489796
0.306267806267806	0.673469387755102
0.32258064516129	0.693877551020408
0.384615384615385	0.714285714285714
0.388586956521739	0.73469387755102
0.402597402597403	0.755102040816326
0.404081632653061	0.775510204081633
0.473087818696884	0.795918367346939
0.551724137931034	0.816326530612245
0.557142857142857	0.836734693877551
0.561708860759494	0.857142857142857
0.615671641791045	0.877551020408163
0.667194928684628	0.897959183673469
0.691525423728814	0.918367346938776
0.700757575757576	0.938775510204082
0.945054945054945	0.959183673469388
0.982507288629738	0.979591836734694
1	1
